upi_id,label
paytm-cashback@airtel,1
p2wre1jwui@vdzrxx,1
meesho453@axl,0
uber@paytm,0
bookmyshow@ybl,0
jjtwwor69@okaxis,0
1vqbox6msif8e3@fahkigbr,1
11680172@axl,1
makemytrip@okaxis,0
gpayclaim@temp,1
flipkart@paytam,1
bhmjqfbtfxf@paytm,0
refund482@paytym,1
rhvokjtdt@phonepe,0
gdoqxehtvry84@okhdfcbank,0
zykluq9r0x3l8q@puvfqq,1
0cqurj8b66trljr@okaxis,1
bkmzbo@phonepe,0
phonepeprize@paytm,1
guo5piv6d6sj80g@lolnbe,1
nnz8v5724s55h@qvbn,1
11492768@googlepey,1
jgvsy62@airtel,0
amazon@phonepe,0
meesho@oksbi,0
amazon_winner@googlepay1,1
pujtrfimjw@phonepay,1
bookmyshow@okaxis,0
dunzo729@fbl,0
oyo781@fbl,0
oyo@gpay,0
phonepe_claim@gpey,1
pyganr@amazonpey,1
377738437@goooglepay,1
grofers@fbl,0
07548945@amazanpay,1
44859@phonpe,1
swiggy@amazonpay,0
360783707@axl,1
nluurrnipa666@amazonpey,1
vendor@paytmm,1
swiggy@phonepe,0
bigbasket@ibl,0
hqlcs@paytmm,1
btnklutmxll@airtel,0
ola502@fbl,0
9456846@okaxis,1
unrigit@paytym,1
htofwntheza@airtel,0
seller@amazonpey,1
ola@paytm,0
trader@goooglepay,1
offer942@phonepe,1
flipkart309@airtel,0
oyo995@oksbi,0
509692936@okicici,1
eilvkozr2@jjfsssz,1
swiggy@paytnn,1
makemytrip@fbl,0
vx448oydkdj@mkehrqiu,1
rgwgwrjxnos68@okicici,0
bigbasket@googlepay,0
ryerqjgtueox18@phonepe,0
dunzo@okicici,0
airbnb196@googlepay,0
dunzo@amazonpay,0
poxowm@gpaay,1
lanvoj59@axl,0
amazon@googlepay1,1
962120@ibl,1
airbnb449@amazonpay,0
gpay_prize@googlepai,1
meesho@ybl,0
423667579@amazonpay,1
sibithalm@phonepe1,1
oyo106@paytm,0
uclytcmwtwei@fbl,0
2arawfrjaenjia@ceveklbx,1
grofers@phonepee,1
z61dye1wtxf@lvedfpam,1
133103@fbl,1
services@gpaay,1
oyo@fbl,0
urgent921@gpai,1
odzojtkeslee@gpay,0
ola@amazonpay,0
admin746@amazonpay1,1
shop@paytmm,1
80210@phonepee,1
paytm_refund@ibl,1
myntra@phonepe,0
flipkart659@googlepay,0
oi5qwguto@amazonpay,1
amazon390@airtel,0
service458@ibl,1
a510whcithl@tawmi,1
346552178@googlepai,1
makemytrip@okaxis,0
meesho@goooglepay,1
amazon_help@googlepay1,1
ragmkcco@googlepay,0
amazonurgent@phonepe,1
923768001@googlepai,1
zsbmg11@gpay,0
bigbasket@phonepay,1
myntra@phonepe,0
flipkart@amazonpay,0
meesho@gpay,0
dunzo@paytm,0
dku3lii3@xcptcn,1
oyo@okaxis,0
merchant@googlepay1,1
942545823@okaxis,1
bonus322@gpay,1
ola@phonepe,0
winner369@ybl,1
esgsxntukgk84@phonepe,0
grofers267@okhdfcbank,0
amazon503@amazonpay,0
zomato@okaxis,0
3803728689@axl,1
amazonservice@phonepe,1
paytm_refund@gpay,1
306537@unknown,1
zomato@axl,0
wufam98@amazonpay,0
ola105@okaxis,0
92491659@jio,1
euslxslle97@ybl,0
ztkwiwqmnba@amazonpay,0
jsaglc15@airtel,0
fdkhmoldza56@airtel,0
flipkart382@okhdfcbank,0
official349@amazonpay1,1
hllnkahiht886@gpaay,1
cashback79@phonepee,1
y0wxqmqjatc8@googlepay,1
dunzo@oksbi,0
n3tl1vb77pm8vx8@paytm,1
cwgwi31@okicici,0
jkqk446rr@oksbi,1
ywydxym237@gpaay,1
eorhyh9sil@kfxgp,1
65893@oksbi,1
phonepecustomer@gpay,1
90477@okaxis,1
zomato716@paytm,0
08608813@goooglepay,1
zwxvzrwsz@paytym,1
yariwbrxaxic@gpay,0
uvmssl8rdsawl@sbvnfrvn,1
dunzo@goooglepay,1
prize783@unknown,1
zomato503@ybl,0
twqpqbots6exrf@okhdfcbank,1
aqoqyjqyr@ibl,0
team194@phonepee,1
myntra@ibl,0
tyql7q8u13q@gisr,1
iuwiog@ybl,0
zomato@ybl,0
5x1j68rh7@cvznldoi,1
n79abbucn9gtr11@fbl,1
official196@okicici,1
airbnb889@googlepai,1
qojdvfjcbqb58@gpay,0
shop@paytnn,1
cd3japk6t@lfshfhe,1
j4pw99jsdo7@flopyl,1
myntra@airtel,0
makemytrip@googlepay,0
ola@oksbi,0
yedwtkvvtb18@ibl,0
259331528@paytm,1
makemytrip@okaxis,0
phonepe-admin@phonepay,1
mzxjvo567@phonepee,1
swiggy@jio,0
swiggy@phonpe,1
787679@paytam,1
rhworgzdu@paytm,0
5831306@paytm,1
meesho@axl,0
uhslmtwto879@gpaay,1
bookmyshow@oksbi,0
691616@googlepai,1
xwcax58@fbl,0
afaul9z8@kbha,1
oyo@amazonpay,0
mddkjwsactg@amazonpay,0
team411@amazonpay1,1
szizefzpu@okaxis,0
cdaxwdnmuut@ibl,0
swiggy@googlepay1,1
sh7is0b8cqya1@eyfc,1
paytm_winner@fake,1
rvcqgzzvxw50@okhdfcbank,0
makemytrip279@paytm,0
kualvwqktyt61@okaxis,0
0743245@amazonpay,1
57983@paytmm,1
gtlnv@airtel,0
mgych38d84j@gydym,1
myntra105@oksbi,0
cjbpw15@gpay,0
900413@okaxis,1
meesho@okhdfcbank,0
jctbrninhp93@amazonpay,0
phonepe-team@phonepe,1
758870@paytm,1
airbnb@oksbi,0
flipkart@ibl,0
ovfrkm@phonepee,1
750043839@phonepe,1
paytmwinner@okicici,1
gpyhtitg@gpey,1
brpai71@oksbi,0
hhopovdplg@googlepay1,1
phonepeadmin@googlepey,1
706352@unknown,1
zazgtgdm@gpaay,1
prj85botb@eiyfzuub,1
vendor@gpaay,1
help810@oksbi,1
ljib8w1ygxl@nnah,1
flipkart@jio,0
amazon@amazonpay,0
phonepe_reward@paytam,1
airbnb@fbl,0
paytmreward@axl,1
dunzo@jio,0
ngivglcgpy64@ybl,0
paytm-help@amazonpay,1
makemytrip@ibl,0
refund310@gpai,1
claim781@paytam,1
6827657@paytmm,1
amazon@googlepay,0
5c0eia7hi09mnxd@xixe,1
pxdzdmce89@jio,0
63988094@phonepay,1
pzgshoupb62@jio,0
8502905@gpey,1
ovlhvwvzyvh@googlepay,0
merchant330@phonpe,1
bookmyshow@jio,0
ksqtuaklw647@phonepee,1
lkaapcbcyxc4@ybl,0
amazon@amazonpay,0
yuk0k5rop@fjuzyfmh,1
flipkart@googlepay1,1
makemytrip732@amazonpay,0
09990@paytm,1
oyo@gpay,0
meesho@okhdfcbank,0
pqlghyezg214@paytam,1
security614@amazonpey,1
admin351@amazanpay,1
rtrcsc@airtel,0
airbnb152@axl,0
makemytrip@ibl,0
ola@phonepe,0
myntra@oksbi,0
uber@amazonpay1,1
paytm_offer@googlepey,1
tpgjtxs@amazanpay,1
amazoncashback@airtel,1
5575194935@axl,1
swiggy@paytm,0
vendor@gpey,1
57960344@phonepe1,1
bookmyshow@phonepe,0
security676@googlepey,1
rivovz@phonepe,0
fqagdtaly51ru@grqcjur,1
acbh0a384j4x@rjwytc,1
dunzo@paytm,0
785772@okicici,1
swiggy374@googlepay,0
cdrogmk7bxf@paytm,1
aravzlpn@amazonpey,1
qvrrwyvbd11@ybl,0
trader@googlepey,1
qr4a5wpwfe7k2x@trctjj,1
flipkart@okicici,0
zomato@airtel,0
winner946@gpay,1
eu72s3dc3qynra@qanyd,1
amazon@googlepai,1
esa02lcc@astbgkm,1
oyo@paytm,0
amazon@fbl,0
reward762@googlepey,1
551402063@okhdfcbank,1
udrizyameq810@amazonpay1,1
oyo@airtel,0
hxizzze56@fbl,0
dunzo@gpaay,1
b9zc1d6aqqc@mqurv,1
utcqs@gpey,1
bigbasket@paytm,0
myntra@amazonpay,0
8980299@jio,1
55881457@amazonpay,1
55923@axl,1
782852@oksbi,1
business@googlepai,1
uber@gpay,0
uber@gpai,1
6060301586@phonpe,1
gpay-reward@phonepe,1
amazon@fbl,0
85752@ybl,1
phonepe-reward@okaxis,1
airbnb854@axl,0
f95r3kc8a26@amazonpay,1
cmfqqdcmoh@gpay,0
1pbexgwyr8ypc8u@krbvflwj,1
airbnb@ibl,0
grofers@googlepay,0
makemytrip@gpay,0
airbnb51@jio,0
clafwmic879@amazanpay,1
gpay-offer@temp,1
2403207776@phonepee,1
730320@okhdfcbank,1
amazon@gpai,1
seller@gpaay,1
meesho@oksbi,0
help176@amazonpey,1
meesho882@phonepe,0
urgent797@axl,1
xxcinsiwgheb@axl,0
jdvzcpbr@jio,0
rmefjdtofozk99@ybl,0
bwwmpfrugomd7@amazonpay,0
zjlyfldhl@gpey,1
lxenkhokrk@airtel,0
55960@amazonpey,1
wftbx@okaxis,0
e6mlranhrg@okhdfcbank,1
jwbpjxyf@axl,0
pozfhdq47@paytm,0
gpaycustomer@fbl,1
xxzbpuhpn@airtel,0
7750490@googlepay1,1
aqnziydhzor@oksbi,0
bigbasket@gpai,1
flipkart_team@gpay,1
vklbdaekdj16@ybl,0
qgnizt59@ybl,0
jigx4wj8gzs6@tgco,1
324940105@airtel,1
5271221@gpay,1
cuwkqy@phonpe,1
uuirt2@phonepe,0
official891@temp,1
89783@jio,1
tneezj@fbl,0
grofers@googlepay1,1
uqlr0ya6h@zaeeciz,1
airbnb301@oksbi,0
ic9ctbacy95yyyr@okaxis,1
bigbasket247@amazanpay,1
oyo874@amazonpey,1
bookmyshow@okhdfcbank,0
phonepecashback@paytam,1
trader832@googlepay1,1
bookmyshow962@jio,0
airbnb@airtel,0
airbnb@ybl,0
9979787@amazonpay1,1
jhngglny@paytm,0
heidwyho@phonepe1,1
reward620@paytmm,1
amazon@phonepay,1
hiclp@goooglepay,1
zjboyrmtd987@okaxis,1
airbnb210@airtel,0
ieefapnp45j@hnahvxv,1
grofers453@paytnn,1
oyo@ybl,0
9429633@fbl,1
security413@okicici,1
fooekjke@airtel,0
2chulxeq0swyly@okicici,1
gselot40@googlepay,0
98890@ybl,1
verify138@ybl,1
5cqcnbx44p8@maysiv,1
swiggy@ibl,0
paytmcashback@amazonpay1,1
oyo@ibl,0
griddaz@amazanpay,1
business@gpey,1
bigbasket173@okhdfcbank,0
bookmyshow@axl,0
k8n64rhyzmga@sdzgkwb,1
paytmofficial@googlepai,1
meesho@jio,0
uqrcpe@airtel,0
2905218141@phonepay,1
flipkart@ibl,0
dwffosib@paytm,0
paytm_admin@okicici,1
amazon_reward@paytmm,1
cashback972@paytam,1
six30wwzzzoq90l@flsgou,1
paytm_admin@oksbi,1
b5ojt3806li4t@rijaxnd,1
jzagyhcdmf@gpay,0
gkgopeq@jio,0
swiggy368@oksbi,0
1529279369@okhdfcbank,1
snezoflx64@phonepe,0
olwjtxxs14@okaxis,0
airbnb@ibl,0
bigbasket@jio,0
grofers@ybl,0
zomato@gpay,0
airbnb@gpay,0
uber@goooglepay,1
official355@gpaay,1
zomato811@fbl,0
vendor@paytmm,1
uber@phonepay,1
bavthmnr@paytmm,1
support430@paytmm,1
zomato@jio,0
4340609@googlepay1,1
1378473@ibl,1
kvxpr71@okicici,0
2350129@phonepe,1
evmtvp86oyz06ui@mrzxv,1
enqdoo@phonepe,0
swiggy@gpay,0
paytm-offer@gpay,1
airbnb@fbl,0
amazonteam@googlepay,1
store@gpaay,1
bigbasket@okhdfcbank,0
tismlmkjw35@googlepay,0
zomato@amazonpay,0
70mvbepgdo53d@sovwrxjy,1
ebiuilf58@axl,0
admin355@okhdfcbank,1
dmoum@paytm,0
bpoxoqywk@okicici,0
paytm_help@temp,1
m8drerkyug1qvbh@gxgvpn,1
chjnvs42@amazonpay,0
makemytrip@paytm,0
ryemygogip17@googlepay,0
ndhayp@amazonpay,0
ygvye887@paytam,1
airbnb@ybl,0
dnclyppgjabw43@ibl,0
myntra313@paytm,0
1190954775@googlepey,1
meesho@googlepay,0
bigbasket997@okhdfcbank,0
refund249@oksbi,1
swiggy@goooglepay,1
official657@temp,1
slnfdc6@axl,0
uber@phonepe,0
vvi9rhk4a9u4e@oksbi,1
71760@okhdfcbank,1
uber746@airtel,0
9531789516@ibl,1
airbnb@phonepe,0
amazon@okaxis,0
bonus551@ibl,1
kjrftwwl@gpey,1
56760@ybl,1
vlmioqyzmp@googlepey,1
mheqjermabq@okaxis,0
ewkjckxgfhhl@phonepe,0
ola@phonepe,0
airbnb@okicici,0
derds3@oksbi,0
7289539@amazonpay1,1
nzmib6cn@ibl,1
ykvwrvhhl@googlepai,1
meesho@phonepe,0
meesho@ibl,0
vendor410@paytam,1
ghkoldvrn@okaxis,0
fikmw@ybl,0
jjrogqi@ibl,0
yai5zs16@vfnn,1
68763@paytam,1
yulwiqfa83@fbl,0
73204@phonepe,1
jefqezdhp@fbl,0
meesho398@fbl,0
eodofuwm@okhdfcbank,0
hiccra@airtel,0
zeshyosz@jio,0
mhhfdirb17@airtel,0
store@paytnn,1
07440@temp,1
oyo@gpay,0
store@phonepee,1
support170@phonepay,1
airbnb@oksbi,0
tsjutrvr@jio,0
airbnb@okaxis,0
bigbasket@fbl,0
swiggy@googlepay,0
claim625@googlepay1,1
amazoncustomer@okhdfcbank,1
xaoaj2hzvicm@fbl,1
xliokwf@okhdfcbank,0
amazon_help@okicici,1
amazon514@fbl,0
abejrrfubouv@gpay,0
kjknfpzrry451@googlepey,1
zomato@amazonpey,1
dealer@paytnn,1
yvaeyisvz@amazonpay,0
60032878@phonpe,1
moghkhprah989@phonpe,1
ejgemr@amazonpay1,1
verify464@paytym,1
phonepe-help@okicici,1
paytm-offer@paytmm,1
grofers@ibl,0
amazon@phonepe,0
sumyfzcqod32@phonepe,0
cashback519@unknown,1
grofers@gpay,0
zomato397@jio,0
amazon491@okhdfcbank,0
ywykkbxe44@axl,0
kyivruh@amazanpay,1
grofers@amazonpay,0
store@paytnn,1
tdyjp@phonepay,1
tpnazfpbyq@okaxis,0
4301032@airtel,1
makemytrip@ibl,0
cashback764@jio,1
refund523@axl,1
swiggy@okaxis,0
grofers@paytm,0
yeqvv22@axl,0
tutfnq21@ibl,0
oyo312@amazonpay,0
swiggy@okhdfcbank,0
sniwxwk@paytmm,1
bonus485@amazonpay1,1
etchhqfws@airtel,0
vcecrznun@ibl,0
rnaljggzn@googlepai,1
reward903@okicici,1
makemytrip429@okhdfcbank,0
myntra@okhdfcbank,0
grofers@googlepey,1
mjrwed0t9tkd7t@ckglsi,1
meesho84@axl,0
eltynrlcx@amazonpay,0
cfqkhchfxl@amazanpay,1
1dqlccztg59f@etnkoud,1
dksbqklxik12@gpay,0
grofers@googlepay,0
hpckityw@paytam,1
offer185@phonpe,1
747206236@paytm,1
oyo741@axl,0
16378530@goooglepay,1
uber@okaxis,0
457479927@amazonpey,1
jpjkled78@phonepe,0
ola@oksbi,0
enterprise@gpai,1
uber600@ibl,0
bigbasket@ybl,0
dtciphutvsx@axl,0
amazon-security@goooglepay,1
zomato@gpay,0
myntra@paytm,0
oyo@okhdfcbank,0
9709072864@gpaay,1
airbnb938@phonepe,0
pprxvso@paytm,0
bigbasket655@oksbi,0
makemytrip883@okaxis,0
cheuhaphveb@googlepay,0
wckqek9dd@okaxis,1
flipkart@ybl,0
sfjbiisvs25@okicici,0
bigbasket@okhdfcbank,0
grofers@googlepay,0
r7algl87u@ofxiwop,1
ebfpkred4q1@okaxis,1
6658445406@gpai,1
paytmofficial@googlepay,1
dunzo770@ybl,0
official701@okicici,1
makemytrip@okicici,0
8c5mx8n6@ghla,1
gpaysupport@phonpe,1
paytmteam@googlepay1,1
support433@phonepe1,1
oyo@jio,0
olltsv@googlepay1,1
dealer@googlepai,1
gpay-service@googlepay,1
lvnhpufqz@amazonpay,0
swiggy@airtel,0
zomato@googlepay,0
team687@okaxis,1
swiggy554@okhdfcbank,0
bonus79@phonepee,1
qzpgt923@googlepey,1
xeungoali@okhdfcbank,0
customer733@phonepay,1
paytm_cashback@ibl,1
pepklpwlvh13@googlepay,0
mdonnzsps@phonepe,0
zomato@okaxis,0
bnbxigabyi@googlepay,0
offer595@phonepe,1
oyo@okhdfcbank,0
ola358@amazonpay,0
amazon-support@goooglepay,1
8121773@amazonpay1,1
amazon899@amazonpay,0
verify957@jio,1
amazonadmin@airtel,1
p6skhu66uh7by6k@okaxis,1
makemytrip72@ibl,0
025k7dnaw@gpay,1
xkejrir@phonepe1,1
fd97v3oacry6tq@fovof,1
jtlnnkqnimw56@axl,0
flipkart_help@okhdfcbank,1
flipkart_admin@amazonpey,1
flipkart@axl,0
pamdehnhip@gpaay,1
ola@phonepe,0
claim347@axl,1
bigbasket@okaxis,0
zrosiwu174@paytam,1
ola@oksbi,0
33022@oksbi,1
cashback489@airtel,1
rcggtvprsx160@paytnn,1
eiqyw85@paytm,0
21240309@amazonpey,1
amazon@phonepe,0
bonus770@okhdfcbank,1
ttfrbvofa98@ibl,0
gxttoraubqm@amazonpay,0
jkvpzr@ibl,0
mnkfnkjux@goooglepay,1
tksmm@okaxis,0
gpayadmin@test,1
uber@ybl,0
ejzoi@okaxis,0
bigbasket@okaxis,0
service481@googlepay,1
tuygzrly@axl,0
airbnb@ybl,0
official457@gpey,1
amazon@okhdfcbank,0
wgclbguwm@paytnn,1
402433869@amazanpay,1
ca77b5ri@fbl,1
meesho@jio,0
bigbasket@axl,0
xajtawlz@jio,0
banslcx@jio,0
bigbasket@okaxis,0
gpay_support@gpey,1
jk7hjlk3c8@rhrs,1
mecdgsgv@ybl,0
amazon890@ibl,0
myntra@amazonpay1,1
trader537@paytam,1
cptif1unhw9o8@axstgz,1
ola@googlepay,0
568018@phonepee,1
flipkart37@phonepe,0
djinefhunkn@fbl,0
flipkart@okicici,0
mgthaunoh@gpey,1
amazon-verify@unknown,1
amazonbonus@phonepay,1
bdxupdn95@okhdfcbank,0
4052313719@phonepe1,1
cashback688@amazanpay,1
24212@phonepee,1
dunzo@okaxis,0
urgent359@phonpe,1
oyo@amazanpay,1
bookmyshow376@jio,0
k0j4stkt@rgrdldz,1
bonus473@okicici,1
customer706@googlepay1,1
amazon-refund@amazonpay1,1
lmllofohzpws@oksbi,0
official529@phonepe1,1
bookmyshow@phonepe,0
akjhebv@gpey,1
kpuzjxurkjr@fbl,0
hhpfzhsrrdlu47@axl,0
324082@paytm,1
qzpmq54@okhdfcbank,0
bigbasket@fbl,0
asucvnldzg73@paytm,0
jbunnv@oksbi,0
xjdmob@phonepee,1
makemytrip@phonepe,0
uber418@fbl,0
g8sh5zszpnlvj81@odvpqe,1
dunzo284@okicici,0
1420250@gpaay,1
swiggy@okicici,0
bookmyshow@axl,0
grofers440@googlepay,0
phonepesecurity@unknown,1
airbnb458@amazonpay,0
makemytrip@oksbi,0
grofers@fbl,0
phonepeadmin@paytam,1
amazon@okicici,0
rstdzynfuguh@gpay,0
vy4fmzdz@omsfvbnd,1
uuiacbfz13@ybl,0
refund492@okaxis,1
ola382@googlepay,0
urgent209@paytm,1
iz3tdfnpqx92@gpay,1
nmxwqb900@paytmm,1
mkeqwzxdmtsv@gpay,0
ola@oksbi,0
dftpi56zkda@ozcuv,1
meesho@paytm,0
gauphpmvr@phonepe,0
glcgq80@googlepay,0
bookmyshow@amazonpay,0
gpay-help@gpaay,1
oyo84@amazonpay,0
meesho@okicici,0
pghuyuno317j@gftx,1
claim116@paytym,1
ozvub57us@ulweagl,1
swiggy@ibl,0
yrsyxcjp213@gpaay,1
ola@okaxis,0
whaqblz@okicici,0
wzjektcny@googlepay,0
qi1gq6ux9uq@paytm,1
ybjbxngfy51@ybl,0
cfdeylibvx@gpaay,1
bigbasket@paytmm,1
meesho@jio,0
grofers@phonepe1,1
qvrvpnnzdzef77@ibl,0
875996@paytym,1
swiggy@okicici,0
kxidcxfwog@phonepe,0
ola@fbl,0
oyo397@ybl,0
airbnb@ibl,0
nzycvgn9@gpay,0
phajrb2txczf@xcuds,1
bookmyshow@ybl,0
grofers@fbl,0
vczcsfe15@oksbi,0
oyo@phonpe,1
ola@googlepay,0
zomato@okaxis,0
yxnntx@okicici,0
25016@phonpe,1
3806737@googlepai,1
safuhl87@amazonpay,0
qxfuyo800@paytym,1
jhcrbp812@paytnn,1
iybnr@jio,0
airbnb@gpay,0
u9797l0t175ndkb@gpay,1
gpayrefund@googlepey,1
oyo@airtel,0
airbnb@phonepe,0
98115@paytmm,1
offer516@paytym,1
646701@amazanpay,1
yubafxsbgijg@okaxis,0
flipkart@ibl,0
grofers@phonepay,1
help518@paytam,1
bigbasket427@paytnn,1
wbdcyplio@jio,0
7417153@paytm,1
941135@googlepey,1
myntra@jio,0
jzzri@ibl,0
phonepe_winner@phonepe,1
qvrntew@okicici,0
xmyutllnipyb19@axl,0
syurlgpnxd@gpay,0
357294@amazonpay1,1
phonepe_help@okhdfcbank,1
meesho475@phonpe,1
amazon-prize@unknown,1
mca2b313yuyat@airtel,1
amazon197@fbl,0
airbnb@oksbi,0
pxsei8e3euxoiz7@amazonpay,1
paytm_security@okhdfcbank,1
fsxaruii@gpai,1
merchant@amazanpay,1
flipkart181@ibl,0
phonepe_support@amazanpay,1
flipkart670@googlepai,1
swiggy@okhdfcbank,0
2mxsdixczw91@nqbaegha,1
dunzo@gpay,0
38561@phonepe,1
062496@amazonpey,1
heipwcpvm92@ibl,0
xavlbqeuv@axl,0
uber@axl,0
trexjth81@oksbi,0
team583@googlepai,1
amazonverify@amazanpay,1
4286876@okhdfcbank,1
sznp3ihubi@xaki,1
c6rbn5eeljhf@jdxxgki,1
ffavaertdbtp@jio,0
bookmyshow830@ibl,0
zomato@phonepe,0
flipkart@amazonpay,0
dunzo806@amazanpay,1
j6nrcn50@jmfhduj,1
claim886@test,1
zomato@ybl,0
55697@amazonpey,1
prize510@gpey,1
jidkfhlp@axl,0
47632417@gpey,1
uber@jio,0
airbnb393@gpay,0
57219585@gpey,1
7a9s6mf3k@sgms,1
hjkwdwkzketb@airtel,0
pyymszol61@gpay,0
makemytrip@axl,0
paytm-winner@ybl,1
vduteyew@googlepay1,1
6301808@phonepe1,1
qojwrbsk27@googlepey,1
oinjmodibpfx@okhdfcbank,0
bookmyshow@okhdfcbank,0
claim992@gpaay,1
merchant@amazanpay,1
bookmyshow969@gpay,0
ksyeelt55@gpay,0
gpay_official@amazanpay,1
zomato@gpay,0
xxodyrnkku24@paytm,0
oyo@paytm,0
zomato@googlepay,0
dunzo@amazonpay,0
705361@unknown,1
bigbasket87@phonepe,0
fycbqhzcxwdj69@oksbi,0
uber@okhdfcbank,0
ola947@phonepee,1
pgeyjdl58@oksbi,0
company273@paytam,1
nbcjzrbfne@jio,0
550945709@okaxis,1
bhatfvy@phonepe,0
support774@unknown,1
offer134@okicici,1
meesho297@gpai,1
103159580@okhdfcbank,1
wdwafyb13xohqc@uojevcte,1
52281406@googlepay1,1
05608261@ybl,1
company@amazonpey,1
errpf@phonepe1,1
tjgjbmjgpuaj7@jio,0
tqpik@gpey,1
40kpr6lgy6397@hulpom,1
grofers@paytm,0
bookmyshow@okhdfcbank,0
winner183@amazonpay1,1
paytm-support@fbl,1
airbnb349@gpay,0
meesho@okaxis,0
3852063@phonepay,1
029382786@ibl,1
paypogxaa44@okaxis,0
security30@gpai,1
uber@googlepay,0
zomato622@amazonpay,0
kcwlgvndab@jio,0
cashback130@phonpe,1
84431317@ibl,1
dlmu38djwkpgbia@hgugkf,1
grofers791@airtel,0
zf3uq3eye2t5f@csmxawgz,1
9tb9h1jc@phonepe,1
238313@gpey,1
makemytrip304@amazonpay,0
slssbfo76@okaxis,0
21563852@gpay,1
amazon636@amazonpay1,1
gpay-winner@okaxis,1
grofers@ibl,0
airbnb@ybl,0
uber650@axl,0
wfyvdbw@gpai,1
flipkart_cashback@gpaay,1
oqnnl54@jio,0
yuxcexdjqbzj71@googlepay,0
makemytrip@googlepay1,1
rbbgenqsp@googlepay1,1
oq95i8gp8uiexr@bosaxex,1
6w5sfg8cn@mkmu,1
kzwjinsujiwk@ybl,0
40335@googlepey,1
ola@phonepe,0
llkxyzddp@paytm,0
myntra@ybl,0
dunzo763@paytm,0
obmpklypkwh@phonepe,0
hhtntrw58@ibl,0
ozukjc98@gpay,0
57h20o86tv7b@crjaao,1
ola@ibl,0
airbnb@paytm,0
ola@phonepe1,1
ihkqd@gpaay,1
qlegzos190@amazonpey,1
meesho@ybl,0
7406749791@okhdfcbank,1
uqlshtypmkm64@okaxis,0
bigbasket@fbl,0
gpayrefund@oksbi,1
zomato@jio,0
0452021@unknown,1
3878434381@amazanpay,1
ypplhehp678@paytmm,1
amazon@oksbi,0
cftcem@amazanpay,1
31645657@phonpe,1
3539304@googlepay,1
zmiyaiyzl@paytnn,1
vohdfmsrw41@axl,0
merchant@amazonpay1,1
brndhgoar@amazonpay,0
ola@okhdfcbank,0
ola22@ibl,0
flipkart-winner@googlepay1,1
service85@gpay,1
thqgzh30@amazonpay,0
cvykadzxi@googlepay1,1
grofers@amazonpay,0
phonepe-team@goooglepay,1
532742@paytm,1
ola@oksbi,0
amazon@axl,0
i3f5tjd11q@phonepe,1
makemytrip@jio,0
zomato@okaxis,0
kpdxjbxgku486@gpai,1
oyo@gpay,0
ykactlzf22@ybl,0
bonus536@okaxis,1
crsgctrgvgi8jv@sdestk,1
yycxbyjofdm@ybl,0
verify615@phonepe1,1
makemytrip98@paytm,0
59dheasllrrqh8@okhdfcbank,1
2m6gdm4swxj21u@pyxzbhk,1
uber72@gpey,1
umywqrtjsg25@okicici,0
swiggy@okaxis,0
13528@amazonpay,1
161249763@gpaay,1
cashback362@phonepe1,1
m6th9ln8f@orfkvh,1
kflscckljpp@ibl,0
zmiwyfml84@phonepay,1
4471729@ybl,1
claim962@axl,1
bookmyshow@amazonpay,0
b1ywxhw0rwpf7@oksbi,1
saslfry@amazanpay,1
1434772027@axl,1
flipkart_prize@amazonpey,1
oyo@gpay,0
knd5dq9xyh@nhau,1
amazon@fbl,0
4k2yq5t419r1@okhdfcbank,1
fnxnl260@amazanpay,1
zfmoncazb341@amazonpay1,1
qkgmfnikx@phonpe,1
9fu7oojye2yyq@airtel,1
zomato@goooglepay,1
offer156@gpaay,1
help902@airtel,1
amazon@okaxis,0
8705721661@gpai,1
makemytrip@amazonpay,0
meesho@ibl,0
bookmyshow@okaxis,0
kifqq@ybl,0
prize951@paytmm,1
mfexlc@phonepee,1
prize345@okicici,1
trader@phonpe,1
slqhps@ybl,0
swiggy@paytnn,1
amazon-help@googlepai,1
refund399@phonpe,1
bcwsmyhlhc959@phonepay,1
uber@phonepe,0
grofers133@okaxis,0
flipkart-offer@phonepe1,1
bookmyshow@paytm,0
okmv47umuu53hl9@kkcdjz,1
k7tmnhx7de7@okicici,1
myntra@ybl,0
629154878@okhdfcbank,1
2760097003@phonepe1,1
dxnvw41@axl,0
gh0fi3pypam9izn@gyfsk,1
kvkyuwfgzpbpi@gwiji,1
mozwjgqg77@okicici,0
7755403@amazonpay,1
bigbasket@axl,0
oxxitundymdn34@phonepe,0
tvnehexpv@gpay,0
jwhfmldcln748@paytym,1
uber623@paytmm,1
prize507@phonepay,1
8977703@amazonpay,1
zomato212@googlepai,1
airbnb@gpay,0
store@paytam,1
crvqfv5jtukoe7@cuzuna,1
cgwgfhlnrx83@oksbi,0
ola@fbl,0
djdcrro@phonepe,0
uykethm33@okicici,0
mhlhyrdkuy936@gpai,1
team230@paytnn,1
uber@okhdfcbank,0
flchjv30@ybl,0
grofers470@googlepey,1
730893708@phonepe1,1
trader171@googlepey,1
urgent58@fbl,1
qednhrnxtosd31@amazonpay,0
swiggy@ibl,0
rwmehknmthxxb90@aaxqwmk,1
security778@axl,1
pswmaeejedp@okhdfcbank,0
mcxuv@ybl,0
bookmyshow555@airtel,0
sqalmvt@axl,0
swpznbuh78@fbl,0
